9:46:07 +2.48463437E-01 +5.51150309E-03 290.550934 290.746887 290.937958 0 1259567167.703
9:46:08 +2.48505503E-01 +5.50488527E-03 290.546234 290.743042 290.936890 0 1259567168.703
9:46:09 +2.48520508E-01 +5.50549587E-03 290.547699 290.745178 290.937073 0 1259567169.703
9:46:10 +2.48527601E-01 +5.47753995E-03 290.549103 290.744781 290.934967 0 1259567170.703
9:46:11 +2.48512000E-01 +5.47240716E-03 290.548767 290.745239 290.938019 0 1259567171.703
9:46:12 +2.48506352E-01 +5.45067109E-03 290.549042 290.745880 290.938049 0 1259567172.703
9:46:13 +2.48504505E-01 +5.45263462E-03 290.547760 290.744446 290.938446 0 1259567173.703
9:46:14 +2.48487502E-01 +5.46368743E-03 290.547455 290.743225 290.936951 0 1259567174.703
9:46:15 +2.48454213E-01 +5.43834858E-03 290.546112 290.744171 290.935608 0 1259567175.703
9:46:16 +2.48414755E-01 +5.43939076E-03 290.547577 290.745605 290.936981 0 1259567176.703
9:46:17 +2.48403072E-01 +5.42738076E-03 290.548431 290.748718 290.937195 0 1259567177.703
9:46:18 +2.48397097E-01 +5.40637470E-03 290.548859 290.746399 290.937683 0 1259567178.703
9:46:19 +2.48387620E-01 +5.42902999E-03 290.546448 290.744385 290.936310 0 1259567179.703
9:46:20 +2.48395950E-01 +5.40075027E-03 290.549438 290.746368 290.939117 0 1259567180.703
9:46:21 +2.48364583E-01 +5.38224785E-03 290.552551 290.746552 290.937103 0 1259567181.703
9:46:22 +2.48386323E-01 +5.39632130E-03 290.547852 290.746857 290.940918 0 1259567182.703
9:46:23 +2.48408750E-01 +5.37270647E-03 290.550110 290.748230 290.941162 0 1259567183.703
9:46:24 +2.48452917E-01 +5.35732535E-03 290.550934 290.749451 290.938293 0 1259567184.703
9:46:25 +2.48474732E-01 +5.36574319E-03 290.550140 290.746124 290.937256 0 1259567185.703
9:46:26 +2.48475701E-01 +5.35206551E-03 290.549164 290.744965 290.937073 0 1259567186.703
9:46:27 +2.48509988E-01 +5.33948730E-03 290.548492 290.747009 290.939972 0 1259567187.703
9:46:28 +2.48589501E-01 +5.34972808E-03 290.549866 290.747437 290.940247 0 1259567188.703
9:46:29 +2.48604730E-01 +5.31750136E-03 290.554657 290.748138 290.939880 0 1259567189.703
9:46:30 +2.48606369E-01 +5.30883737E-03 290.553833 290.747253 290.941406 0 1259567190.703
9:46:31 +2.48603001E-01 +5.31011629E-03 290.553833 290.751892 290.942566 0 1259567191.703
9:46:32 +2.48595282E-01 +5.27883539E-03 290.551727 290.749878 290.938995 0 1259567192.703
9:46:33 +2.48577669E-01 +5.25508812E-03 290.553253 290.752045 290.941925 0 1259567193.703
9:46:34 +2.48561367E-01 +5.22781840E-03 290.554443 290.749054 290.939911 0 1259567194.703
9:46:35 +2.48549730E-01 +5.24829096E-03 290.554047 290.751190 290.940674 0 1259567195.703
9:46:36 +2.48533189E-01 +5.23543943E-03 290.551514 290.750031 290.940887 0 1259567196.703
9:46:37 +2.48527199E-01 +5.23456092E-03 290.552917 290.747650 290.939606 0 1259567197.703
9:46:38 +2.48517185E-01 +5.23923628E-03 290.552429 290.747803 290.939178 0 1259567198.703
9:46:39 +2.48491436E-01 +5.22459746E-03 290.553802 290.745911 290.937775 0 1259567199.703
9:46:40 +2.48487502E-01 +5.23529979E-03 290.549805 290.747986 290.941101 0 1259567200.703
9:46:41 +2.45994136E-01 +5.22141987E-03 290.551819 290.746613 290.938782 0 1259567201.703
9:46:42 +2.35212341E-01 +5.20870375E-03 290.548096 290.742706 290.938293 0 1259567202.703
9:46:43 +2.36692294E-01 +5.20065894E-03 290.547699 290.741455 290.937317 0 1259567203.703
9:46:44 +2.38022938E-01 +5.22340840E-03 290.548950 290.743134 290.937836 0 1259567204.703
9:46:45 +2.34825745E-01 +5.14364725E-03 290.547974 290.738708 290.937561 0 1259567205.703
9:46:46 +2.27131277E-01 +5.05029538E-03 290.550385 290.740082 290.936035 0 1259567206.703
9:46:47 +2.25641131E-01 +5.02130441E-03 290.550659 290.741486 290.937347 0 1259567207.703
9:46:48 +2.25918457E-01 +5.00031998E-03 290.550018 290.741760 290.938110 0 1259567208.703
9:46:49 +2.25977033E-01 +4.97798329E-03 290.551453 290.739441 290.940887 0 1259567209.703
9:46:50 +2.25723684E-01 +4.98145604E-03 290.551819 290.740814 290.938751 0 1259567210.703
9:46:51 +2.25652859E-01 +4.98519399E-03 290.548584 290.742065 290.938354 0 1259567211.703
9:46:52 +2.26940408E-01 +4.98382487E-03 290.551697 290.743011 290.938873 0 1259567212.703
9:46:53 +2.27284804E-01 +4.98369974E-03 290.550629 290.743652 290.938782 0 1259567213.703
9:46:54 +2.26070806E-01 +4.97528577E-03 290.551086 290.741669 290.938293 0 1259567214.703
9:46:55 +2.25886896E-01 +4.94157516E-03 290.547668 290.741638 290.938477 0 1259567215.703
9:46:56 +2.25762978E-01 +4.94196573E-03 290.543671 290.736481 290.934387 0 1259567216.703
9:46:57 +2.25679114E-01 +4.92186315E-03 290.543732 290.739624 290.937286 0 1259567217.703
9:46:58 +2.25578636E-01 +4.91926385E-03 290.547729 290.742065 290.937073 0 1259567218.703
9:46:59 +2.25403294E-01 +4.89774415E-03 290.549164 290.745880 290.937836 0 1259567219.703
9:47:00 +2.25259081E-01 +4.87416602E-03 290.548645 290.740906 290.938049 0 1259567220.703
9:47:01 +2.25273222E-01 +4.88499688E-03 290.548065 290.740936 290.937927 0 1259567221.703
9:47:02 +2.26645067E-01 +4.85821223E-03 290.548584 290.741455 290.939117 0 1259567222.703
9:47:03 +2.18405500E-01 +4.81743408E-03 290.548553 290.743347 290.940247 0 1259567223.703
9:47:04 +1.81729838E-01 +4.50869756E-03 290.551117 290.742157 290.938812 0 1259567224.703
9:47:05 +1.44815043E-01 +4.07898554E-03 290.550415 290.742706 290.938934 0 1259567225.703
9:47:06 +1.13823034E-01 +3.73994963E-03 290.548309 290.742920 290.938782 0 1259567226.703
9:47:07 +9.39089879E-02 +3.53617888E-03 290.549042 290.742432 290.937469 0 1259567227.703
9:47:08 +8.08332711E-02 +3.37920296E-03 290.549164 290.744141 290.939392 0 1259567228.703
9:47:09 +7.06895590E-02 +3.26417663E-03 290.549591 290.743622 290.937714 0 1259567229.703
9:47:10 +6.38484955E-02 +3.17431860E-03 290.548492 290.742065 290.941071 0 1259567230.703
9:47:11 +5.80304675E-02 +3.08450512E-03 290.550354 290.742584 290.938141 0 1259567231.703
9:47:12 +5.35520315E-02 +3.02401428E-03 290.550903 290.743744 290.937744 0 1259567232.703
9:47:13 +4.98734787E-02 +2.95656331E-03 290.550323 290.744568 290.939423 0 1259567233.703
9:47:14 +4.71880734E-02 +2.92540840E-03 290.548950 290.743469 290.938324 0 1259567234.703
9:47:15 +4.54367362E-02 +2.89249366E-03 290.549286 290.744171 290.938965 0 1259567235.703
9:47:16 +4.37225588E-02 +2.86979836E-03 290.549255 290.743286 290.938843 0 1259567236.703
9:47:17 +4.24953029E-02 +2.83989982E-03 290.549347 290.743652 290.939758 0 1259567237.703
9:47:18 +4.18771431E-02 +2.80927665E-03 290.552094 290.742889 290.939392 0 1259567238.703
9:47:19 +3.99958454E-02 +2.78365460E-03 290.548004 290.743103 290.938049 0 1259567239.703
9:47:20 +3.90761606E-02 +2.76926738E-03 290.547272 290.742950 290.938049 0 1259567240.703
9:47:21 +3.81799079E-02 +2.75155855E-03 290.548279 290.742798 290.939148 0 1259567241.703
9:47:22 +3.77832763E-02 +2.73260295E-03 290.547638 290.744446 290.939087 0 1259567242.703
9:47:23 +3.75707857E-02 +2.73486793E-03 290.548248 290.743195 290.940063 0 1259567243.703
9:47:24 +3.75940278E-02 +2.72154452E-03 290.550415 290.745117 290.938232 0 1259567244.703
9:47:25 +3.79798338E-02 +2.69547092E-03 290.549774 290.746246 290.937439 0 1259567245.703
9:47:26 +3.80893946E-02 +2.64452141E-03 290.548187 290.745514 290.939301 0 1259567246.703
9:47:27 +3.34567130E-02 +2.64630691E-03 290.547424 290.743469 290.936005 0 1259567247.703
9:47:28 +3.51442546E-02 +2.64222264E-03 290.547058 290.743744 290.940094 0 1259567248.703
9:47:29 +3.35040055E-02 +2.63055301E-03 290.545715 290.743225 290.937958 0 1259567249.703
9:47:30 +3.52049805E-02 +2.62050381E-03 290.548553 290.740845 290.936523 0 1259567250.703
9:47:31 +3.58792953E-02 +2.59098847E-03 290.548431 290.743134 290.938599 0 1259567251.703
9:47:32 +3.76763865E-02 +2.57526282E-03 290.547424 290.743073 290.936829 0 1259567252.703
9:47:33 +3.82692814E-02 +2.55092128E-03 290.548096 290.742767 290.939392 0 1259567253.703
9:47:34 +3.74295078E-02 +2.54598954E-03 290.548767 290.744690 290.938629 0 1259567254.703
9:47:35 +3.80333625E-02 +2.52752357E-03 290.549500 290.744446 290.938019 0 1259567255.703
9:47:36 +3.88110727E-02 +2.50805438E-03 290.549957 290.746399 290.938629 0 1259567256.703
9:47:37 +3.90168093E-02 +2.51279189E-03 290.547638 290.746094 290.938812 0 1259567257.703
9:47:38 +3.86932008E-02 +2.49080789E-03 290.548035 290.748199 290.939850 0 1259567258.703
9:47:39 +3.92877236E-02 +2.47476411E-03 290.550110 290.746704 290.938782 0 1259567259.703
9:47:40 +3.79873924E-02 +2.47195465E-03 290.549652 290.747559 290.938721 0 1259567260.703
9:47:41 +3.84276137E-02 +2.46335946E-03 290.550659 290.748260 290.938995 0 1259567261.703
9:47:42 +3.88822183E-02 +2.44552069E-03 290.552307 290.747437 290.938507 0 1259567262.703
9:47:43 +3.89596373E-02 +2.47104252E-03 290.548676 290.745270 290.936584 0 1259567263.703
9:47:44 +3.86262909E-02 +2.42826037E-03 290.546082 290.743774 290.936310 0 1259567264.703
9:47:45 +1.81040410E-02 +2.41926428E-03 290.545593 290.740082 290.937256 0 1259567265.703
9:47:46 +1.31945610E-02 +2.35443497E-03 290.543274 290.741058 290.935822 0 1259567266.703
9:47:47 +1.90941468E-02 +2.29812960E-03 290.546509 290.743134 290.934235 0 1259567267.703
9:47:48 +1.83846671E-02 +2.25700481E-03 290.547028 290.742218 290.936035 0 1259567268.703
9:47:49 +1.70986671E-02 +2.24013774E-03 290.543854 290.743378 290.936462 0 1259567269.703
9:47:50 +1.62696168E-02 +2.19839743E-03 290.543610 290.740814 290.935883 0 1259567270.703
9:47:51 +1.54289706E-02 +2.18188981E-03 290.542847 290.740997 290.936951 0 1259567271.703
9:47:52 +1.47508150E-02 +2.15163122E-03 290.545654 290.742340 290.937073 0 1259567272.703
9:47:53 +1.41363898E-02 +2.13647355E-03 290.544281 290.741669 290.937500 0 1259567273.703
9:47:54 +1.35722095E-02 +2.09792655E-03 290.544830 290.742279 290.936798 0 1259567274.703
9:47:55 +1.30937519E-02 +2.08342015E-03 290.543671 290.742157 290.938354 0 1259567275.703
9:47:56 +1.27327545E-02 +2.06733505E-03 290.543671 290.742371 290.936707 0 1259567276.703
9:47:57 +1.23861246E-02 +2.06338396E-03 290.543610 290.740021 290.937317 0 1259567277.703
9:47:58 +1.20868785E-02 +2.06425926E-03 290.544128 290.742065 290.936676 0 1259567278.703
9:47:59 +1.16136158E-02 +2.05823021E-03 290.544159 290.740295 290.936188 0 1259567279.703
9:48:00 +1.12587456E-02 +2.03818769E-03 290.544739 290.741852 290.937317 0 1259567280.703
9:48:01 +1.08243022E-02 +1.99100565E-03 290.545746 290.744049 290.936615 0 1259567281.703
9:48:02 +1.05796941E-02 +1.98306216E-03 290.545288 290.739746 290.936676 0 1259567282.703
9:48:03 +1.01902857E-02 +1.93643885E-03 290.543701 290.742340 290.935852 0 1259567283.703
9:48:04 +9.93144419E-03 +1.93247660E-03 290.546051 290.741669 290.938019 0 1259567284.703
9:48:05 +9.63932276E-03 +1.93283830E-03 290.542694 290.740234 290.936676 0 1259567285.703
9:48:06 +9.38007981E-03 +1.89397541E-03 290.543488 290.740967 290.937012 0 1259567286.703
9:48:07 +9.09124501E-03 +1.88130505E-03 290.544830 290.739349 290.938110 0 1259567287.703
9:48:08 +8.93164799E-03 +1.90060918E-03 290.543030 290.740540 290.935089 0 1259567288.703
9:48:09 +8.65564309E-03 +1.86700232E-03 290.543640 290.740112 290.936798 0 1259567289.703
9:48:10 +8.41449108E-03 +1.86862641E-03 290.544525 290.739838 290.935211 0 1259567290.703
