12:53:03 -2.55926466E-03 +4.90597828E-04 290.347137 290.522827 290.868317 0 1259232783.203
12:53:04 -2.55141477E-03 +4.56578592E-04 290.345093 290.523956 290.869232 0 1259232784.187
12:53:05 -2.54903687E-03 +5.06764375E-04 290.346161 290.523041 290.868103 0 1259232785.187
12:53:06 -2.54302565E-03 +5.14255177E-04 290.347748 290.522095 290.869720 0 1259232786.187
12:53:07 -2.54921662E-03 +4.92578070E-04 290.346680 290.522461 290.868042 0 1259232787.187
12:53:08 -2.55009974E-03 +4.91464579E-04 290.346375 290.522217 290.869873 0 1259232788.187
12:53:09 -2.54976517E-03 +4.92512488E-04 290.344452 290.523682 290.869507 0 1259232789.187
12:53:10 -2.56449939E-03 +5.03454843E-04 290.345306 290.522186 290.868958 0 1259232790.187
12:53:11 -2.55658268E-03 +4.90628149E-04 290.346039 290.521820 290.870300 0 1259232791.187
12:53:12 -2.55058985E-03 +4.56468329E-04 290.347076 290.522400 290.867950 0 1259232792.187
12:53:13 -2.54767062E-03 +4.89112843E-04 290.346985 290.523590 290.868530 0 1259232793.187
12:53:14 -2.55341642E-03 +4.84897118E-04 290.345703 290.520844 290.869507 0 1259232794.187
12:53:15 -2.56390544E-03 +5.15189064E-04 290.346313 290.520599 290.869110 0 1259232795.187
12:53:16 -2.56569893E-03 +5.12487675E-04 290.345825 290.522797 290.869476 0 1259232796.187
12:53:17 -2.56556692E-03 +5.07173100E-04 290.346863 290.523071 290.870819 0 1259232797.187
12:53:18 -2.55167764E-03 +4.93793919E-04 290.345703 290.522491 290.869873 0 1259232798.187
12:53:19 -2.54733791E-03 +5.11253626E-04 290.345337 290.522644 290.869568 0 1259232799.187
12:53:20 -2.56170635E-03 +5.12373256E-04 290.344971 290.520721 290.870300 0 1259232800.187
12:53:21 -2.55711842E-03 +4.88213618E-04 290.345184 290.522705 290.869995 0 1259232801.187
12:53:22 -2.54448340E-03 +4.98428754E-04 290.346588 290.522675 290.870636 0 1259232802.187
12:53:23 -2.54715956E-03 +5.03545226E-04 290.345520 290.522339 290.870697 0 1259232803.187
12:53:24 -2.54695397E-03 +4.96025648E-04 290.344574 290.522644 290.870758 0 1259232804.187
12:53:25 -2.54678703E-03 +4.80903403E-04 290.345734 290.523407 290.869110 0 1259232805.187
12:53:26 -2.55631772E-03 +5.04711923E-04 290.346130 290.522827 290.871490 0 1259232806.187
12:53:27 -2.54881545E-03 +4.89145873E-04 290.345825 290.522217 290.871857 0 1259232807.187
12:53:28 -2.54872208E-03 +4.92765410E-04 290.345428 290.521332 290.870422 0 1259232808.187
12:53:29 -2.54154275E-03 +5.12255761E-04 290.344971 290.522034 290.872040 0 1259232809.187
12:53:30 -2.54964898E-03 +4.92427838E-04 290.345917 290.521271 290.871765 0 1259232810.187
12:53:31 -2.55661854E-03 +5.06569337E-04 290.344604 290.520935 290.871582 0 1259232811.187
12:53:32 -2.54788669E-03 +4.98499100E-04 290.344238 290.522400 290.871399 0 1259232812.187
12:53:33 -2.54907482E-03 +4.94755657E-04 290.344818 290.523468 290.872314 0 1259232813.187
12:53:34 -2.54508317E-03 +5.33151053E-04 290.344727 290.519684 290.870544 0 1259232814.187
